name,price
G3SG1 | Dream Glade (Field-Tested),0.74
StatTrak™ Desert Eagle | Naga (Minimal Wear),6.91
Elite Trapper Solman | Guerrilla Warfare,5.06
StatTrak™ R8 Revolver | Crimson Web (Minimal Wear),2.05
Nova | Red Quartz (Field-Tested),0.67
M249 | Nebula Crusader (Minimal Wear),2.25
Negev | Power Loader (Field-Tested),1.52
SCAR-20 | Enforcer (Minimal Wear),0.79
P2000 | Acid Etched (Minimal Wear),0.81
Tec-9 | Fuel Injector (Minimal Wear),4.46
Dual Berettas | Marina (Field-Tested),4.32
"Music Kit | bbno$, u mad!",5.41
Sawed-Off | Devourer (Field-Tested),4.62
PP-Bizon | Judgement of Anubis (Minimal Wear),6.44
XM1014 | Teclu Burner (Field-Tested),0.89
Sir Bloody Darryl Royale | The Professionals,8.01
SSG 08 | Big Iron (Field-Tested),8.21
MAC-10 | Stalker (Field-Tested),12.01
M4A4 | Griffin (Factory New),4.95
AK-47 | Phantom Disruptor (Field-Tested),7.01
M4A4 | Neo-Noir (Field-Tested),6.94
M4A4 | Neo-Noir (Field-Tested),6.94
Glock-18 | Neo-Noir (Well-Worn),6.87
Glock-18 | Neo-Noir (Well-Worn),6.87
Glock-18 | Neo-Noir (Well-Worn),6.87
M4A4 | Neo-Noir (Well-Worn),5.44
M4A4 | In Living Color (Battle-Scarred),5.76
M4A4 | Neo-Noir (Well-Worn),5.44
M4A4 | The Emperor (Well-Worn),10.93
M4A4 | Neo-Noir (Well-Worn),5.44
M4A4 | Neo-Noir (Well-Worn),5.44
M4A4 | In Living Color (Battle-Scarred),5.76
M4A4 | Buzz Kill (Field-Tested),7.22
M4A4 | Buzz Kill (Well-Worn),6.93
SSG 08 | Dragonfire (Field-Tested),11.68
SSG 08 | Dragonfire (Well-Worn),11.48
AUG | Chameleon (Factory New),6
FAMAS | Commemoration (Field-Tested),12.43
M4A4 | Buzz Kill (Well-Worn),6.93
M4A4 | In Living Color (Battle-Scarred),5.76
AUG | Chameleon (Factory New),6
FAMAS | Commemoration (Field-Tested),12.43
USP-S | Neo-Noir (Battle-Scarred),12.99
StatTrak™ SSG 08 | Ghost Crusader (Minimal Wear),4.4
Sir Bloody Skullhead Darryl | The Professionals,7.17
Cmdr. Mae 'Dead Cold' Jamison | SWAT,4.12
SCAR-20 | Bloodsport (Field-Tested),2.44
G3SG1 | High Seas (Well-Worn),0.71
StatTrak™ SG 553 | Phantom (Minimal Wear),1.76
StatTrak™ UMP-45 | Exposure (Factory New),3.14
MP7 | Powercore (Factory New),2.8
USP-S | Cortex (Factory New),12.23
Lt. Commander Ricksaw | NSWC SEAL,5.4
StatTrak™ AWP | Atheris (Battle-Scarred),6.86
M4A4 | Mainframe (Minimal Wear),0.12
G3SG1 | Keeping Tabs (Minimal Wear),0.18
StatTrak™ MP9 | Black Sand (Field-Tested),0.12
SG 553 | Aloha (Factory New),0.23
MP7 | Guerrilla (Minimal Wear),0.2
SG 553 | Aloha (Factory New),0.23
SG 553 | Aloha (Factory New),0.23
StatTrak™ MP9 | Black Sand (Field-Tested),0.12
SG 553 | Aloha (Factory New),0.23
SG 553 | Triarch (Field-Tested),0.31
StatTrak™ XM1014 | Slipstream (Field-Tested),0.17
G3SG1 | Ventilator (Factory New),0.24
SG 553 | Aerial (Minimal Wear),0.15
Nova | Exo (Minimal Wear),0.16
Nova | Exo (Factory New),0.27
StatTrak™ XM1014 | Ziggy (Field-Tested),0.93
Desert Eagle | Ocean Drive (Field-Tested),17.93
MP5-SD | Acid Wash (Field-Tested),0.24
Nova | Exo (Minimal Wear),0.16
MP7 | Motherboard (Well-Worn),0.09
P250 | X-Ray (Minimal Wear),0.46
PP-Bizon | Night Ops (Minimal Wear),0.12
SG 553 | Phantom (Minimal Wear),0.74
Sticker Capsule 2,21.53
Dual Berettas | Shred (Field-Tested),0.16
StatTrak™ SSG 08 | Fever Dream (Battle-Scarred),1.29
Michael Syfers  | FBI Sniper,1.12
"StatTrak™ Music Kit | Twin Atlantic, GLA",2.97
SG 553 | Aloha (Factory New),0.23
AWP | Capillary (Battle-Scarred),0.17
P90 | Grim (Field-Tested),0.11
Stockholm 2021 Ancient Souvenir Package,3.98
Stockholm 2021 Dust II Souvenir Package,3.29
Stockholm 2021 Dust II Souvenir Package,3.29
Stockholm 2021 Dust II Souvenir Package,3.29
Stockholm 2021 Dust II Souvenir Package,3.29
Stockholm 2021 Ancient Souvenir Package,3.98
Desert Eagle | Mudder (Field-Tested),0.09
Sealed Graffiti | Heart (Blood Red),0.33
Sealed Graffiti | Heart (Desert Amber),0.05
AK-47 | Point Disarray (Minimal Wear),22.57
AK-47 | Phantom Disruptor (Field-Tested),7.01
Desert Eagle | Code Red (Field-Tested),27.57
Sticker | Legendary Eagle Master (Holo),1.37
Glock-18 | Vogue (Field-Tested),4.71
StatTrak™ M4A4 | Buzz Kill (Battle-Scarred),14
Sticker | HellRaisers (Holo) | Cologne 2014,28.97
P250 | Muertos (Field-Tested),4.09
USP-S | Cortex (Field-Tested),2.89
Desert Eagle | Trigger Discipline (Field-Tested),0.87
MP9 | Bioleak (Minimal Wear),0.17
Operation Hydra Access Pass,20.13
Galil AR | Cold Fusion (Field-Tested),0.09
M4A4 | Mainframe (Field-Tested),0.09
Glock-18 | Sacrifice (Battle-Scarred),0.16
Five-SeveN | Violent Daimyo (Field-Tested),0.08
Victory Pin,7.65
Galil AR | Chromatic Aberration (Minimal Wear),4.62
Dual Berettas | Switch Board (Well-Worn),0.37
Tec-9 | Phoenix Chalk (Minimal Wear),0.14
R8 Revolver | Night (Minimal Wear),0.18
CZ75-Auto | Vendetta (Well-Worn),0.09
AWP | Capillary (Field-Tested),0.19
Sawed-Off | Black Sand (Field-Tested),0.06
MP9 | Orange Peel (Battle-Scarred),0.1
CZ75-Auto | Distressed (Minimal Wear),0.09
Sticker | Poorly Drawn Balkan,0.16
Sticker | Poorly Drawn Bloody Darryl,0.2
Sticker | Poorly Drawn SAS,0.23
Sticker | Poorly Drawn Ava,0.15
Sticker | Poorly Drawn Leet Crew,0.25
R8 Revolver | Junk Yard (Field-Tested),0.2
Glock-18 | Clear Polymer (Well-Worn),0.16
SG 553 | Heavy Metal (Field-Tested),0.17
Nova | Wood Fired (Minimal Wear),0.11
Nova | Wood Fired (Battle-Scarred),0.06
MAG-7 | BI83 Spectrum (Field-Tested),0.36
StatTrak™ Dual Berettas | Tread (Well-Worn),0.18
MP9 | Mount Fuji (Field-Tested),0.47
StatTrak™ USP-S | Black Lotus (Field-Tested),2.06
AWP | Capillary (Field-Tested),0.19
SSG 08 | Fever Dream (Field-Tested),0.54
AWP | Capillary (Minimal Wear),0.42
Sawed-Off | Brake Light (Factory New),1.23
XM1014 | Watchdog (Field-Tested),0.09
SCAR-20 | Enforcer (Field-Tested),0.48
Glock-18 | Sacrifice (Field-Tested),0.16
StatTrak™ Sawed-Off | Black Sand (Battle-Scarred),0.12
StatTrak™ FAMAS | Decommissioned (Well-Worn),0.33
P2000 | Acid Etched (Well-Worn),0.41
Dual Berettas | Tread (Battle-Scarred),0.08
Sealed Graffiti | Piggles (Bazooka Pink),0.06
PP-Bizon | Antique (Factory New),5.85
Galil AR | Cerberus (Minimal Wear),30.75
Crasswater The Forgotten | Guerrilla Warfare,3.37
Desert Eagle | Code Red (Minimal Wear),40.87
FAMAS | Commemoration (Minimal Wear),15.31
Glock-18 | Neo-Noir (Field-Tested),9.5
MAC-10 | Toybox (Minimal Wear),4.4
M4A1-S | Golden Coil (Field-Tested),48.53
Sticker | TACO (Gold) | Katowice 2019,56.57
AK-47 | Safari Mesh (Field-Tested),0.23
Desert Eagle | Blue Ply (Field-Tested),0.1
Glock-18 | High Beam (Factory New),0.25
P250 | Valence (Field-Tested),0.09
Five-SeveN | Flame Test (Minimal Wear),0.09
MP7 | Motherboard (Factory New),0.2
Desert Eagle | Blue Ply (Field-Tested),0.1
StatTrak™ FAMAS | ZX Spectron (Field-Tested),1.96
StatTrak™ Tec-9 | Ice Cap (Field-Tested),0.38
"Music Kit | Mord Fustang, Diamonds",4.57
StatTrak™ AK-47 | Rat Rod (Field-Tested),10.88
AWP | POP AWP (Minimal Wear),2.07
StatTrak™ MP7 | Guerrilla (Field-Tested),0.23
MAG-7 | Cobalt Core (Minimal Wear),0.29
SSG 08 | Mainframe 001 (Field-Tested),0.07
Desert Eagle | Trigger Discipline (Field-Tested),0.87
StatTrak™ SG 553 | Tiger Moth (Field-Tested),2.28
StatTrak™ XM1014 | Watchdog (Battle-Scarred),0.18
StatTrak™ P90 | Elite Build (Field-Tested),0.62
M4A4 | 龍王 (Dragon King) (Field-Tested),5.07
FAMAS | Roll Cage (Field-Tested),3.67
Sticker | Splyce | MLG Columbus 2016,1.89
MP7 | Guerrilla (Field-Tested),0.09
Souvenir AUG | Spalted Wood (Minimal Wear),0.14
USP-S | Blood Tiger (Minimal Wear),1.51
Galil AR | Black Sand (Field-Tested),0.15
SG 553 | Damascus Steel (Minimal Wear),1.84
USP-S | Check Engine (Field-Tested),0.92
Glock-18 | Grinder (Factory New),1.81
Tec-9 | Red Quartz (Minimal Wear),0.21
P90 | Teardown (Field-Tested),0.8
FAMAS | Roll Cage (Field-Tested),3.67
MP5-SD | Co-Processor (Field-Tested),0.43
StatTrak™ Tec-9 | Sandstorm (Field-Tested),0.44
StatTrak™ P90 | Freight (Battle-Scarred),0.14
M4A1-S | Leaded Glass (Field-Tested),6.97
StatTrak™ AWP | Capillary (Minimal Wear),2.1
M4A1-S | Fizzy POP (Field-Tested),0.5
AK-47 | Neon Rider (Minimal Wear),66.63
Five-SeveN | Angry Mob (Minimal Wear),5.89
Desert Eagle | Meteorite (Factory New),2.17
PP-Bizon | Lumen (Field-Tested),0.08
R8 Revolver | Blaze (Factory New),0.9
Glock-18 | Vogue (Factory New),11.37
AWP | Atheris (Factory New),13.9
Chroma Case,0.9
G3SG1 | Ventilator (Well-Worn),0.06
AK-47 | Safari Mesh (Minimal Wear),0.75
StatTrak™ Tec-9 | Avalanche (Minimal Wear),6.13
XM1014 | Blue Steel (Well-Worn),0.08
Desert Eagle | Mudder (Battle-Scarred),0.09
MAC-10 | Calf Skin (Field-Tested),0.09
MP9 | Modest Threat (Field-Tested),0.06
M4A4 | Tooth Fairy (Battle-Scarred),3.85
MP5-SD | Kitbash (Battle-Scarred),0.38
MP5-SD | Kitbash (Battle-Scarred),0.38
PP-Bizon | Runic (Field-Tested),0.06
P90 | Freight (Battle-Scarred),0.06
MP7 | Bloodsport (Minimal Wear),3.7
Tec-9 | Decimator (Field-Tested),6.92
Desert Eagle | Trigger Discipline (Field-Tested),0.87
Nova | Candy Apple (Minimal Wear),0.12
Souvenir AUG | Sweeper (Field-Tested),0.1
P90 | Traction (Minimal Wear),0.24
Sealed Graffiti | Heart (Bazooka Pink),0.16
FAMAS | Survivor Z (Field-Tested),0.23
Dual Berettas | Stained (Battle-Scarred),0.08
StatTrak™ AK-47 | Elite Build (Well-Worn),3.88
StatTrak™ AWP | Fever Dream (Field-Tested),15.89
Tec-9 | VariCamo (Field-Tested),0.16
AK-47 | Redline (Well-Worn),14.28
StatTrak™ UMP-45 | Exposure (Factory New),3.14
G3SG1 | The Executioner (Battle-Scarred),1.76
USP-S | Cortex (Battle-Scarred),2.38
MAC-10 | Disco Tech (Field-Tested),3.52
FAMAS | Roll Cage (Well-Worn),3.44
Dual Berettas | Cartel (Battle-Scarred),0.14
Negev | dev_texture (Battle-Scarred),0.28
AK-47 | Safari Mesh (Minimal Wear),0.75
AWP | POP AWP (Factory New),3.42
M4A1-S | Nitro (Field-Tested),2.62
Sawed-Off | Snake Camo (Well-Worn),0.11
Dual Berettas | Stained (Battle-Scarred),0.08
P250 | Valence (Field-Tested),0.09
StatTrak™ MP7 | Neon Ply (Field-Tested),1.94
Soldier | Phoenix,0.59
StatTrak™ USP-S | Torque (Minimal Wear),3.5
Galil AR | Chatterbox (Battle-Scarred),5.91
PP-Bizon | Runic (Field-Tested),0.06
Sawed-Off | Black Sand (Battle-Scarred),0.07
CZ75-Auto | Vendetta (Field-Tested),0.09
UMP-45 | Briefing (Minimal Wear),0.1
SSG 08 | Dragonfire (Minimal Wear),14.57
Osiris | Elite Crew,0.58
Markus Delrow | FBI HRT,0.88
MP7 | Abyssal Apparition (Well-Worn),5.03
Desert Eagle | Mecha Industries (Field-Tested),4.27
Galil AR | VariCamo (Field-Tested),0.15
AWP | Mortis (Field-Tested),2.23
AWP | Capillary (Field-Tested),0.19
UMP-45 | Exposure (Minimal Wear),0.72
XM1014 | Ziggy (Factory New),1.22
AK-47 | Asiimov (Minimal Wear),53.25
AWP | Atheris (Minimal Wear),6.16
StatTrak™ M4A4 | Cyber Security (Field-Tested),13.15
SG 553 | Phantom (Minimal Wear),0.74
MAG-7 | Justice (Field-Tested),3.25
StatTrak™ FAMAS | Crypsis (Field-Tested),0.36
MAG-7 | Carbon Fiber (Factory New),0.44
Dual Berettas | Heist (Factory New),0.24
Patch | Metal Master Guardian,0.53
Nova | Windblown (Field-Tested),0.17
M249 | O.S.I.P.R. (Factory New),0.52
UMP-45 | Oscillator (Factory New),0.51
MP5-SD | Kitbash (Minimal Wear),0.86
XM1014 | Blue Steel (Minimal Wear),0.12
SG 553 | Danger Close (Minimal Wear),0.18
Chem-Haz Capitaine | Gendarmerie Nationale,2.5
MAC-10 | Candy Apple (Factory New),0.3
Glock-18 | Clear Polymer (Well-Worn),0.16
Welcome to the Clutch Pin,6.78
USP-S | Stainless (Minimal Wear),7.16
"StatTrak™ Music Kit | The Verkkars, EZ4ENCE",8.8
AK-47 | Elite Build (Field-Tested),1.64
SG 553 | Aloha (Minimal Wear),0.09
P2000 | Gnarled (Minimal Wear),0.09
Sticker | TYLOO (Foil) | 2020 RMR,1.14
M4A4 | Mainframe (Field-Tested),0.09
Sticker | Master Guardian Elite,0.21
MAC-10 | Disco Tech (Field-Tested),3.52
MP9 | Hydra (Field-Tested),5.65
XM1014 | Incinegator (Field-Tested),2.01
Nova | Rising Skull (Field-Tested),4.31
Galil AR | Chromatic Aberration (Minimal Wear),4.62
AUG | Syd Mead (Minimal Wear),3.83
FAMAS | Roll Cage (Field-Tested),3.67
MAG-7 | Justice (Field-Tested),3.25
Desert Eagle | Kumicho Dragon (Field-Tested),10.65
SSG 08 | Turbo Peek (Minimal Wear),4.81
Tec-9 | Fuel Injector (Minimal Wear),4.46
MAC-10 | Carnivore (Well-Worn),0.08
USP-S | Whiteout (Well-Worn),3.28
Shadow Case,0.24
Gamma Case,0.63
Gamma 2 Case,0.72
Five-SeveN | Copper Galaxy (Minimal Wear),7.5
UMP-45 | Metal Flowers (Minimal Wear),1.33
AK-47 | Phantom Disruptor (Minimal Wear),9.65
PP-Bizon | Judgement of Anubis (Factory New),9.26
Negev | Power Loader (Factory New),7.25
StatTrak™ XM1014 | Black Tie (Factory New),7.55
★ Falchion Knife | Ultraviolet (Field-Tested),114.24
Nova | Red Quartz (Field-Tested),0.67
Negev | Bulkhead (Field-Tested),0.09
AWP | Neo-Noir (Field-Tested),33.43
Sealed Graffiti | Piggles (Monster Purple),0.07
StatTrak™ MP5-SD | Desert Strike (Field-Tested),0.14
USP-S | Forest Leaves (Field-Tested),0.12
StatTrak™ Glock-18 | Oxide Blaze (Field-Tested),0.26
Prisma Case Key,8.52
Galil AR | Cold Fusion (Field-Tested),0.09
MP9 | Modest Threat (Minimal Wear),0.12
PP-Bizon | Runic (Well-Worn),0.06
PP-Bizon | Brass (Battle-Scarred),1.02
CZ75-Auto | Emerald (Minimal Wear),11.05
AK-47 | Slate (Battle-Scarred),3.92
AWP | Exoskeleton (Minimal Wear),1.86
M4A1-S | Fizzy POP (Factory New),1.65
Osiris | Elite Crew,0.58
M4A1-S | Cyrex (Field-Tested),17.71
CZ75-Auto | Tigris (Field-Tested),0.49
AK-47 | Blue Laminate (Minimal Wear),8.89
AK-47 | Rat Rod (Minimal Wear),5.48
AK-47 | Rat Rod (Minimal Wear),5.48
AK-47 | Rat Rod (Minimal Wear),5.48
AK-47 | Rat Rod (Minimal Wear),5.48
AK-47 | Rat Rod (Minimal Wear),5.48
AK-47 | Rat Rod (Minimal Wear),5.48
AK-47 | Rat Rod (Minimal Wear),5.48
AK-47 | Rat Rod (Minimal Wear),5.48
StatTrak™ P90 | Freight (Battle-Scarred),0.14
StatTrak™ PP-Bizon | Night Riot (Battle-Scarred),0.11
StatTrak™ MAC-10 | Oceanic (Minimal Wear),0.4
FAMAS | Crypsis (Field-Tested),0.19
Glock-18 | Wasteland Rebel (Factory New),7.65
Negev | Dazzle (Field-Tested),0.06
Nova | Windblown (Minimal Wear),0.28
M249 | O.S.I.P.R. (Field-Tested),0.16
Glock-18 | Clear Polymer (Well-Worn),0.16
CZ75-Auto | Circaetus (Field-Tested),0.16
SG 553 | Ol' Rusty (Factory New),0.23
Glock-18 | Clear Polymer (Field-Tested),0.16
Glock-18 | Clear Polymer (Field-Tested),0.16
CZ75-Auto | Circaetus (Field-Tested),0.16
CZ75-Auto | Circaetus (Field-Tested),0.16
StatTrak™ SG 553 | Heavy Metal (Field-Tested),0.41
Negev | dev_texture (Battle-Scarred),0.28
M249 | O.S.I.P.R. (Field-Tested),0.16
Negev | Ultralight (Minimal Wear),0.09
MP5-SD | Kitbash (Minimal Wear),0.86
P90 | Freight (Minimal Wear),0.1
SG 553 | Ol' Rusty (Factory New),0.23
Sawed-Off | Apocalypto (Battle-Scarred),0.37
StatTrak™ M4A1-S | Leaded Glass (Field-Tested),15.8
AK-47 | Wasteland Rebel (Field-Tested),28.59
StatTrak™ Glock-18 | Weasel (Well-Worn),1.23
M4A1-S | Leaded Glass (Minimal Wear),9.29
Sealed Graffiti | Astralis | London 2018,1.07
AWP | POP AWP (Factory New),3.42
MP7 | Motherboard (Field-Tested),0.09
★ StatTrak™ Gut Knife | Doppler (Factory New),177.98
M4A4 | Magnesium (Well-Worn),0.07
Tec-9 | Fubar (Battle-Scarred),0.06
R8 Revolver | Nitro (Well-Worn),0.09
R8 Revolver | Grip (Minimal Wear),0.09
PP-Bizon | Runic (Well-Worn),0.06
Desert Eagle | Light Rail (Minimal Wear),1.57
Sugarface Capsule,1.08
"Music Kit | bbno$, u mad!",5.41
Sealed Graffiti | BOOM (Bazooka Pink),0.2
M4A1-S | Fizzy POP (Field-Tested),0.5
3rd Commando Company | KSK,2.51
USP-S | Royal Blue (Battle-Scarred),8.97
Dual Berettas | Royal Consorts (Field-Tested),0.48
USP-S | Whiteout (Field-Tested),3.91
MP7 | Guerrilla (Well-Worn),0.07
Sticker | FaZe (Holo) | 2020 RMR,0.15
Galil AR | Tuxedo (Field-Tested),1.21
Sticker | EliGE | Berlin 2019,0.08
Sticker | Pixel Avenger,0.2
P250 | Whiteout (Minimal Wear),18.87
"Music Kit | Beartooth, Disgusting",4.88
Sticker | ScreaM | Boston 2018,11.72
Sticker | TYLOO (Holo) | 2020 RMR,0.21
CZ75-Auto | Tacticat (Field-Tested),0.44
UMP-45 | Exposure (Field-Tested),0.45
Sawed-Off | Full Stop (Field-Tested),0.79
Revolver Case,0.17
StatTrak™ CZ75-Auto | Distressed (Field-Tested),0.12
Tec-9 | Red Quartz (Minimal Wear),0.21
Sawed-Off | Black Sand (Well-Worn),0.06
CZ75-Auto | Distressed (Well-Worn),0.06
StatTrak™ MAG-7 | Popdog (Factory New),0.95
PP-Bizon | Night Ops (Factory New),0.19
StatTrak™ Nova | Wood Fired (Field-Tested),0.15
Desert Eagle | Blue Ply (Field-Tested),0.1
Sticker | Legendary Eagle Master,0.08
StatTrak™ Negev | Ultralight (Field-Tested),0.14
MP7 | Urban Hazard (Field-Tested),0.09
Souvenir FAMAS | CaliCamo (Minimal Wear),0.12
Sticker | TYLOO (Holo) | 2020 RMR,0.21
Galil AR | Black Sand (Field-Tested),0.15
Nova | Exo (Minimal Wear),0.16
Desert Eagle | Mudder (Field-Tested),0.09
SG 553 | Anodized Navy (Factory New),1.19
Chef d'Escadron Rouchard | Gendarmerie Nationale,4.63
Revolver Case,0.17
Revolver Case,0.17
Sticker | Lambda,0.66
M4A4 | Bullet Rain (Minimal Wear),12.74
SSG 08 | Turbo Peek (Minimal Wear),4.81
P250 | Verdigris (Field-Tested),0.21
USP-S | Cortex (Minimal Wear),5.01
MAC-10 | Toybox (Field-Tested),2.56
D Squadron Officer | NZSAS,4.61
Bloody Darryl The Strapped | The Professionals,5.67
MP7 | Fade (Factory New),12.32
M4A4 | Desolate Space (Minimal Wear),7.82
AWP | Mortis (Field-Tested),2.23
AK-47 | The Empress (Field-Tested),31.92
MAG-7 | Monster Call (Field-Tested),0.5
Nova | Candy Apple (Minimal Wear),0.12
AWP | POP AWP (Factory New),3.42
Cmdr. Frank 'Wet Sox' Baroud | SEAL Frogman,9.89
Vypa Sista of the Revolution | Guerrilla Warfare,9.13
Nova | Red Quartz (Field-Tested),0.67
MP5-SD | Autumn Twilly (Factory New),2.94
M4A1-S | Fizzy POP (Factory New),1.65
Bloody Darryl The Strapped | The Professionals,5.67
Lieutenant 'Tree Hugger' Farlow | SWAT,1.98
P2000 | Space Race (Factory New),2.87
StatTrak™ USP-S | Flashback (Battle-Scarred),2.46
XM1014 | Blue Steel (Minimal Wear),0.12
P90 | Grim (Field-Tested),0.11
"Music Kit | The Verkkars & n0thing, Flashbang Dance",5.16
Glock-18 | Nuclear Garden (Well-Worn),4.77
★ Classic Knife | Crimson Web (Minimal Wear),314.18
Galil AR | Rocket Pop (Minimal Wear),2.15
Nova | Koi (Minimal Wear),0.69
AK-47 | Safari Mesh (Well-Worn),0.31
Sugarface Capsule,1.08
Desert Eagle | Mudder (Field-Tested),0.09
SG 553 | Triarch (Field-Tested),0.31
Dual Berettas | Stained (Battle-Scarred),0.08
USP-S | Neo-Noir (Factory New),53.07
AK-47 | The Empress (Minimal Wear),49.14
StatTrak™ MP7 | Urban Hazard (Field-Tested),0.21
Revolver Case,0.17
Souvenir SG 553 | Lush Ruins (Minimal Wear),0.1
Souvenir MP7 | Tall Grass (Field-Tested),0.12
Sugarface Capsule,1.08
StatTrak™ AUG | Triqua (Battle-Scarred),0.15
XM1014 | Blue Steel (Field-Tested),0.09
CZ75-Auto | Yellow Jacket (Factory New),11.23
Sticker | Bomb Squad (Foil),4.82
Nova | Wood Fired (Well-Worn),0.07
AK-47 | Rat Rod (Minimal Wear),5.48
USP-S | Forest Leaves (Well-Worn),0.12
MAC-10 | Candy Apple (Minimal Wear),0.23
AK-47 | Safari Mesh (Field-Tested),0.23
StatTrak™ MP5-SD | Condition Zero (Well-Worn),0.19
StatTrak™ Tec-9 | Fubar (Battle-Scarred),0.14
Negev | Dazzle (Field-Tested),0.06
Osiris | Elite Crew,0.58
StatTrak™ AK-47 | Legion of Anubis (Field-Tested),37.59
Desert Eagle | Night (Minimal Wear),4.78
Sticker | Master Guardian (Holo),0.61
Sticker | Cluck,0.5
Sticker | Pegasus,0.47
Sticker | Chief (Foil),1.25
Sticker | Legendary Eagle (Holo),1.11
Sticker | Gold Nova (Holo),2.77
Sticker | Legendary Eagle Master (Holo),1.37
Sticker | Supreme Master First Class (Holo),2.26
Sticker | Master Guardian Elite,0.21
Sticker | Supreme Master First Class,0.14
Sticker | Silver (Foil),2.41
Sticker | Speedy T,0.22
Sticker | No Time,0.18
UMP-45 | Arctic Wolf (Factory New),1.23
P2000 | Gnarled (Minimal Wear),0.09
MP5-SD | Desert Strike (Minimal Wear),0.09
MAG-7 | Monster Call (Well-Worn),0.44
P90 | Death by Kitty (Minimal Wear),65.92
"StatTrak™ Music Kit | Scarlxrd, CHAIN$AW.LXADXUT.",4.5
StatTrak™ AWP | Capillary (Minimal Wear),2.1
M4A4 | Desolate Space (Battle-Scarred),3.75
Desert Eagle | Night Heist (Minimal Wear),5.87
P250 | Valence (Field-Tested),0.09
MP9 | Modest Threat (Minimal Wear),0.12
Prisma Case Key,8.52
Souvenir PP-Bizon | Urban Dashed (Field-Tested),0.11
Souvenir SCAR-20 | Storm (Field-Tested),0.27
SG 553 | Anodized Navy (Factory New),1.19
Five-SeveN | Flame Test (Factory New),0.23
M4A1-S | Boreal Forest (Field-Tested),0.2
Nova | Quick Sand (Minimal Wear),4.13
P250 | Black & Tan (Field-Tested),3.93
Desert Eagle | Trigger Discipline (Battle-Scarred),0.48
Dual Berettas | Dualing Dragons (Well-Worn),0.2
StatTrak™ M4A4 | Magnesium (Field-Tested),0.48
Galil AR | Signal (Field-Tested),0.52
AWP | POP AWP (Minimal Wear),2.07
P250 | Franklin (Minimal Wear),1.66
MAG-7 | BI83 Spectrum (Minimal Wear),0.7
Glock-18 | Snack Attack (Well-Worn),2.31
MP9 | Rose Iron (Factory New),6.71
USP-S | The Traitor (Field-Tested),25.17
AUG | Syd Mead (Factory New),7.62
SCAR-20 | Jungle Slipstream (Minimal Wear),0.1
Negev | Bulkhead (Battle-Scarred),0.09
Dual Berettas | Stained (Well-Worn),0.08
Five-SeveN | Flame Test (Minimal Wear),0.09
Chroma 2 Case,0.57
AK-47 | Neon Rider (Minimal Wear),66.63
Galil AR | Firefight (Minimal Wear),0.64
AWP | Elite Build (Minimal Wear),15
P2000 | Ivory (Well-Worn),0.08
M4A4 | In Living Color (Field-Tested),7.79
Dual Berettas | Elite 1.6 (Factory New),0.27
Glock-18 | High Beam (Factory New),0.25
R8 Revolver | Nitro (Field-Tested),0.09
Sticker | Kill Count (Holo),1.11
R8 Revolver | Amber Fade (Factory New),1.2
MP5-SD | Kitbash (Minimal Wear),0.86
AWP | Acheron (Factory New),3.6
UMP-45 | Momentum (Field-Tested),3.95
StatTrak™ M4A4 | Magnesium (Minimal Wear),1
StatTrak™ Galil AR | Signal (Factory New),3.19
Negev | dev_texture (Factory New),1.23
"Music Kit | bbno$, u mad!",5.41
MP5-SD | Phosphor (Field-Tested),3.92
Desert Eagle | Mecha Industries (Minimal Wear),6.07
Sticker | Great Wave (Holo),1.49
M4A1-S | Chantico's Fire (Well-Worn),22.67
Glock-18 | Neo-Noir (Field-Tested),9.5
Sticker | Supreme Master First Class,0.14
Sticker | War,0.14
Sticker | Clutch Or Kick,0.1
XM1014 | Incinegator (Field-Tested),2.01
Galil AR | Akoben (Minimal Wear),0.35
MP7 | Mischief (Field-Tested),0.17
Tec-9 | Fubar (Battle-Scarred),0.06
MP9 | Slide (Factory New),0.14
SSG 08 | Abyss (Well-Worn),0.19
M4A1-S | Mecha Industries (Field-Tested),24.85
Sticker | Boom (Foil) | 2020 RMR,0.17
AK-47 | Point Disarray (Field-Tested),15.17
Sticker | Natus Vincere (Foil) | 2020 RMR,0.9
Sticker | G2 (Foil) | 2020 RMR,0.9
Galil AR | Cold Fusion (Minimal Wear),0.16
StatTrak™ AWP | Exoskeleton (Field-Tested),4.11
Nova | Koi (Minimal Wear),0.69
StatTrak™ USP-S | Black Lotus (Well-Worn),1.97
Chem-Haz Specialist | SWAT,3.13
SSG 08 | Carbon Fiber (Factory New),1.08
MP5-SD | Gauss (Factory New),1.27
Sticker | Fnatic (Foil) | 2020 RMR,0.87
Glock-18 | Vogue (Field-Tested),4.71
★ Falchion Knife | Doppler (Factory New),318.39
AWP | Pit Viper (Field-Tested),0.54
SSG 08 | Mainframe 001 (Field-Tested),0.07
The Elite Mr. Muhlik | Elite Crew,2.01
"StatTrak™ Music Kit | AWOLNATION, I Am",8.18
Dreams & Nightmares Case,1.17
SG 553 | Ol' Rusty (Factory New),0.23
Tec-9 | Brother (Battle-Scarred),0.38
Negev | Ultralight (Minimal Wear),0.09
Spectrum 2 Case,0.48
XM1014 | Blue Steel (Field-Tested),0.09
MAC-10 | Calf Skin (Field-Tested),0.09
Dreams & Nightmares Case,1.17
Dual Berettas | Cobalt Quartz (Minimal Wear),0.26
